	uniprot_ids	substrates
4	Q05871	3-cis-octenoyl-CoA
5	Q05871	3-trans-Hexenoyl-CoA
6	Q05871	3-trans-Decenoyl-CoA
7	Q05871	trans-3-hexenoyl-CoA
8	O75521	(3Z)-enoyl CoA
9	O75521	3-trans-Hexenoyl-CoA
10	O75521	3-trans-Decenoyl-CoA
11	Q78JN3	(3Z)-nonenoyl CoA
0	A0A1D9J5F1	conotoxin lt14a
1	A0A1D9J5F1	denatured lysozyme
2	A0A1D9J5E6	conotoxin lt14a
3	A0A1D9J5E6	denatured lysozyme
4	A0A1D9J5H3	conotoxin lt14a
5	A0A1D9J5H3	denatured lysozyme
6	A0A1D9J5F0	conotoxin lt14a
7	A0A1D9J5F0	denatured lysozyme
8	A0A1D9J5H1	conotoxin lt14a
9	A0A1D9J5H1	denatured lysozyme
10	A0A1D9J5H4	conotoxin lt14a
11	A0A1D9J5H4	denatured lysozyme
12	A0A1D9J5F3	conotoxin lt14a
13	A0A1D9J5F3	denatured lysozyme
14	A0A1D9J5I0	conotoxin lt14a
15	A0A1D9J5I0	denatured lysozyme
16	A0A1D9J5F8	conotoxin lt14a
17	A0A1D9J5F8	denatured lysozyme
18	A0A024FRN8	reduced ribonuclease A
19	Q7FYS2	reduced ribonuclease A
20	A0A024FRN3	reduced ribonuclease A
21	O97452	unfolded RNase
22	Q9U015	oxidized insulin
23	Q9U015	dithiothreitol
24	Q9U015	reduced bovine pancreatic trypsin inhibitor
25	Q9U015	unfolded bovine pancreatic trypsin inhibitor
26	Q9U015	unfolded insulin
27	P12865	more
28	P12865	degenerated RNase type III
29	P30101	more
30	P30101	RNase B
31	Q13087	more
32	P13667	more
33	Q2XQR3	more
34	Q1HGL1	more
35	Q1HGL1	conotoxins sTx3.1
36	Q1HGL1	conotoxins tx3a
37	Q1HGL1	lysozyme
38	A0SHR2	more
39	A0SHR2	insulin
40	A0SHR2	DTT
41	A5LHW0	more
42	A5LHW0	RNase A
43	A5LHW0	DTT
44	A5LHV9	more
45	A5LHV9	RNase A
46	A5LHV9	DTT
47	A5LHW1	more
48	A5LHW1	RNase A
49	A5LHW1	DTT
50	Q96DN0	more
51	Q2XQR5	more
52	O13811	insulin
53	O13811	more
54	A7YBX4	insulin
55	A7YBX4	scrambled RNAse
56	A7YBX2	insulin
57	A7YBX2	scrambled RNAse
58	A7YBX0	insulin
59	A7YBX0	scrambled RNAse
60	A7YBW7	insulin
61	A7YBW7	scrambled RNAse
62	Q93YN0	insulin
63	Q93YN0	more
64	Q93YN0	denatured RNase A
65	Q7RRT0	more
66	P07237	RNase A
67	P07237	unfolded RNase
68	P07237	insulin
69	P07237	more
70	P07237	dieosin glutathione disulfide
71	P07237	glutathione disulfide
72	Q9GPH2	reduced RNase A
73	Q9GPH2	scrambled RNase A
74	E1CAJ6	more
75	P27773	more
76	P38659	more
77	Q67UF5	more
78	Q53LQ0	alpha-globulin
79	P17967	more
80	P04785	more
81	P55059	more
82	P55059	alpha-synuclein
83	Q980T5	scrambled RNAse A
84	Q8NBS9	Insulin-(SS)
85	Q8NBS9	GSH
86	A0A024FRA5	reduced ribonuclease A
87	D8L9A3	reduced ribonuclease A
88	D8L9B3	reduced ribonuclease A
89	C1LNQ6	reduced RNase
90	Q53LQ0	insulin
91	A0A1D9J5E3	conotoxin lt14a
92	A0A1D9J5E3	denatured lysozyme
93	A0A1D9J5H2	conotoxin lt14a
94	A0A1D9J5H2	denatured lysozyme
0	P42419	2,4,6/3,5-pentahydroxycyclohexanone
0	O09114	Prostaglandin H2
1	O09114	Prostaglandin H2
2	O09114	(5Z,13E)-(15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13-dienoate
3	O73888	4-hydroxynon-2-enal
4	O73888	glutathione
5	O73888	4-nitrobenzyl chloride
6	O73888	glutathione
7	O73888	7-chloro-4-nitrobenz-2-oxa-1,3-diazole
8	O73888	glutathione
9	O73888	cumene hydroperoxide
10	O73888	(5Z,13E)-(15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13-dienoate
11	O73888	1-chloro-2,4-dinitrobenzene
12	O73888	glutathione
13	O73888	1-fluoro-2,4-dinitrobenzene
14	O73888	glutathione
15	O73888	allyl isothiocyanate
16	O73888	glutathione
17	O73888	benzyl isothiocyanate
18	O73888	glutathione
19	O73888	1-bromo-2,4-dinitrobenzene
20	O73888	glutathione
21	O73888	1-iodo-2,4-dinitrobenzene
22	O73888	glutathione
23	P41222	9,11-epoxymethano-prostaglandin H2
24	P41222	(5Z,13E,15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13-dienoate
25	P41222	Prostaglandin H2
26	P41222	Prostaglandin H2
27	P41222	more
28	Q8QFM7	(5Z,13E)-(15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13-dienoate
29	O60760	(5Z,13E,15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13-dienoate
30	O60760	cyclohexyl isothiocyanate
31	O60760	glutathione
32	O60760	phenethyl isothiocyanate
33	O60760	glutathione
34	O60760	propyl isothiocyanate
35	O60760	glutathione
36	O60760	Prostaglandin H2
37	O60760	Prostaglandin H2
38	O60760	1-chloro-2,4-dinitrobenzene
39	O60760	glutathione
40	O60760	1-fluoro-2,4-dinitrobenzene
41	O60760	glutathione
42	O60760	allyl isothiocyanate
43	O60760	glutathione
44	O60760	benzyl isothiocyanate
45	O60760	glutathione
46	O60760	(5Z,13E)-(15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13-dienoate
47	O60760	glutathione
48	O35543	(5Z,13E)-(15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13-dienoate
49	O35543	2 GSH
50	O35543	glutathione
51	O35543	1-chloro-2,4-dinitrobenzene
52	O35543	(5Z,13E)-(15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13-dienoate
53	O35543	1-chloro-2,4-dinitrobenzene
54	O35543	glutathione
55	O35543	1-fluoro-2,4-dinitrobenzene
56	O35543	glutathione
57	O35543	allyl isothiocyanate
58	O35543	glutathione
59	O35543	benzyl isothiocyanate
60	O35543	glutathione
61	O35543	1-bromo-2,4-dinitrobenzene
62	O35543	glutathione
63	O35543	1-iodo-2,4-dinitrobenzene
64	O35543	glutathione
65	O35543	cumene hydroperoxide
66	O35543	2 GSH
67	J9Q529	Prostaglandin H2
68	J9Q529	Prostaglandin H2
69	J9Q529	1-chloro-2,4-dinitrobenzene
70	J9Q529	GSH
71	J9Q529	more
72	Q9JHF7	Prostaglandin H2
73	Q9JHF7	Prostaglandin H2
0	O14684	(5Z,13E)-(15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13-dienoate
1	O14684	Prostaglandin H2
2	O14684	(5Z,13E)-(15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13-dienoate
3	O14684	reduced glutathione
4	O14684	more
5	O14684	(5Z,13E)-(15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13-dienoate
6	O14684	GSH
7	Q3ZBF7	Prostaglandin H2
8	Q5IHX7	Prostaglandin H2
9	Q5IHX6	Prostaglandin H2
10	Q6BCL2	Prostaglandin H2
11	Q66LN0	Prostaglandin H2
12	Q5DI74	Prostaglandin H2
13	Q6PWL5	Prostaglandin H2
14	Q9N0A4	Prostaglandin H2
15	Q9N0A4	more
16	Q9N0A4	(5Z,13E,15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13-dienoate
17	Q9JM51	(5Z,13E)-(15S)-9alpha,11alpha-epidioxy-15-hydroxyprosta-5,13-dienoate
18	Q95L14	Prostaglandin H2
19	S4VLK7	Prostaglandin H2
20	S4VIU3	Prostaglandin H2
0	Q16647	Prostaglandin H2
1	Q16647	15-hydroperoxyeicosatetraenoic acid
2	Q16647	prostaglandin H2
3	Q62969	Prostaglandin H2
0	Q9LS03	13(S)-hydroperoxy-9(Z),11(E),15(Z)-octadecatrienoic acid
1	Q9LS03	more
2	Q9LS02	(9Z)-(13S)-12,13-epoxyoctadeca-9,11,15-trienoate
3	Q9LS02	13(S)-hydroperoxy-9(Z),11(E),15(Z)-octadecatrienoic acid
4	Q9LS01	13(S)-hydroperoxy-9(Z),11(E),15(Z)-octadecatrienoic acid
5	Q9LS01	more
6	Q93ZC5	13(S)-hydroperoxy-9(Z),11(E),15(Z)-octadecatrienoic acid
7	Q93ZC5	more
8	Q8L6H4	(9Z)-(13S)-12,13-epoxyoctadeca-9,11,15-trienoate
9	Q2PP43	(9Z,13S,15Z)-12,13-epoxyoctadeca-9,11,15-trienoate
10	D2D954	(9Z,13S,15Z)-12,13-epoxyoctadeca-9,11,15-trienoate
11	Q8GS38	(9Z)-(13S)-12,13-epoxyoctadeca-9,11,15-trienoate
12	Q8GS38	more
13	Q8H0N6	(9Z)-(13S)-12,13-epoxyoctadeca-9,11,15-trienoate
14	Q8H0N6	(12S)-hydroperoxy eicosatetraenoic acid
15	Q8H0N6	more
16	A0A075C530	(9Z)-(13S)-12,13-epoxyoctadeca-9,11,15-trienoate
17	F1DRC0	(9Z)-(13S)-12,13-epoxyoctadeca-9,11,15-trienoate
0	A0A076JZU4	styrene oxide
1	A0A076K0M9	styrene oxide
2	G3XEX7	styrene oxide
3	O06836	styrene oxide
0	Q42435	more
1	Q42435	antheraxanthin
2	Q42435	antheraxanthin
3	Q42435	violaxanthin
4	Q42435	violaxanthin
5	Q42435	antheraxanthin
6	Q42435	violaxanthin
7	J9PDV1	antheraxanthin
8	J9PDV1	antheraxanthin
9	J9PDV1	violaxanthin
10	J9PDV1	violaxanthin
0	A9WC36	2-methylfumaryl-CoA
0	Q8DTC6	alpha-D-glucosamine 1-phosphate
1	Q8DTC6	alpha-D-glucosamine 1-phosphate
2	Q81VN7	D-glucosamine 6-phosphate
3	B3WD16	more
4	B3WD16	alpha-D-glucosamine 1-phosphate
5	B3WD16	alpha-D-glucosamine 1-phosphate
6	Q5X1A3	alpha-D-glucosamine 1-phosphate
7	O67549	alpha-D-glucosamine 1-phosphate
8	A9CQM6	D-glucosamine 6-phosphate
9	Q6LYB4	alpha-D-glucosamine 6-phosphate
10	Q6LYB4	alpha-D-glucose 1-phosphate
0	B5KJG3	2-phospho-D-glycerate
1	B5KJG3	2-phospho-D-glycerate
2	Q9DBJ1	2-phospho-D-glycerate
3	Q9DBJ1	2-phospho-D-glycerate
4	B5KJG2	2-phospho-D-glycerate
5	B5KJG2	2-phospho-D-glycerate
6	P18669	2-phospho-D-glycerate
7	P18669	2-phospho-D-glycerate
8	P00950	2-phospho-D-glycerate
9	P00950	2-phospho-D-glycerate
10	P36623	2-phospho-D-glycerate
11	P36623	2-phospho-D-glycerate
12	Q3JWH7	2-phospho-D-glycerate
13	Q3JWH7	2-phospho-D-glycerate
14	A0A1D3TPC3	more
15	A0A1D3TXG7	more
16	P15259	2-phospho-D-glycerate
17	P15259	2-phospho-D-glycerate
18	P15259	more
19	O70250	2-phospho-D-glycerate
20	O70250	2-phospho-D-glycerate
21	O70250	more
0	Q9NG18	3-phospho-D-glycerate
1	Q9NG18	3-phospho-D-glycerate
2	Q9NG18	2-phospho-D-glycerate
3	Q9NG18	2-phospho-D-glycerate
4	Q9X519	2-phospho-D-glycerate
5	Q9X519	2-phospho-D-glycerate
6	Q9X519	2-[5-amino-2-(4-fluoro-phenyl)-6-oxo-6H-pyrimidin-1-yl]-N-(1-benzyl-2 oxo-2-thiazol-2-yl-ethyl)-acetamide
7	Q81X77	3-phospho-D-glycerate
8	Q81X77	3-phospho-D-glycerate
9	Q81X77	2-phospho-D-glycerate
10	Q81X77	2-phospho-D-glycerate
11	Q5GSN3	2-phospho-D-glycerate
12	Q5GSN3	2-phospho-D-glycerate
13	F4ZE02	3-phospho-D-glycerate
14	F4ZE02	3-phospho-D-glycerate
15	F4ZE02	2-phospho-D-glycerate
16	F4ZE02	2-phospho-D-glycerate
17	F4ZE01	3-phospho-D-glycerate
18	F4ZE01	3-phospho-D-glycerate
19	F4ZE01	2-phospho-D-glycerate
20	F4ZE01	2-phospho-D-glycerate
21	G5EFZ1	3-phospho-D-glycerate
22	G5EFZ1	3-phospho-D-glycerate
23	G5EFZ1	2-phospho-D-glycerate
24	G5EFZ1	2-phospho-D-glycerate
25	Q4VWF8	3-phospho-D-glycerate
26	Q4VWF8	3-phospho-D-glycerate
27	Q4VWF8	2-phospho-D-glycerate
28	Q4VWF8	2-phospho-D-glycerate
29	Q980A0	3-phospho-D-glycerate
30	Q980A0	3-phospho-D-glycerate
31	Q980A0	2-phospho-D-glycerate
32	Q980A0	2-phospho-D-glycerate
33	Q86N96	3-phospho-D-glycerate
34	Q86N96	3-phospho-D-glycerate
35	Q86N96	2-phospho-D-glycerate
36	Q86N96	2-phospho-D-glycerate
37	Q9HL27	3-phospho-D-glycerate
38	Q9HL27	3-phospho-D-glycerate
39	Q9HL27	2-phospho-D-glycerate
40	Q9HL27	2-phospho-D-glycerate
41	Q60326	2-phospho-D-glycerate
42	Q60326	2-phospho-D-glycerate
43	Q59007	2-phospho-D-glycerate
44	Q59007	2-phospho-D-glycerate
45	O04499	2-phospho-D-glycerate
46	O04499	2-phospho-D-glycerate
47	Q9M9K1	2-phospho-D-glycerate
48	Q9M9K1	2-phospho-D-glycerate
49	Q2G029	3-phospho-D-glycerate
50	Q2G029	3-phospho-D-glycerate
51	Q2G029	2-phospho-D-glycerate
52	Q2G029	2-phospho-D-glycerate
53	C4LTW4	3-phospho-D-glycerate
54	C4LTW4	3-phospho-D-glycerate
55	C4LTW4	2-phospho-D-glycerate
56	C4LTW4	2-phospho-D-glycerate
57	D7R810	3-phospho-D-glycerate
58	D7R810	3-phospho-D-glycerate
59	D7R810	2-phospho-D-glycerate
60	D7R810	2-phospho-D-glycerate
0	Q976E4	D-galactosamine 6-phosphate
1	Q976E4	D-glucosamine 6-phosphate
0	P93805	alpha-D-glucose 1-phosphate
1	P93805	alpha-D-glucose 1-phosphate
2	Q00G41	alpha-D-glucose 1-phosphate
3	Q00G41	alpha-D-glucose 1-phosphate
4	Q00G41	more
5	Q00G41	alpha-D-glucose 6-phosphate
6	A8D008	alpha-D-glucose 1-phosphate
7	A8D008	alpha-D-glucose 1-phosphate
8	A8D008	alpha-D-mannose 1-phosphate
9	C6L2F4	alpha-D-glucose 1-phosphate
10	C6L2F4	alpha-D-glucose 1-phosphate
11	C6L2E2	alpha-D-glucose 1-phosphate
12	C6L2E2	alpha-D-glucose 1-phosphate
13	Q670S5	alpha-D-glucose 1-phosphate
14	Q670S5	alpha-D-glucose 1-phosphate
15	Q8ZQW9	alpha-D-glucose 1-phosphate
16	Q8ZQW9	alpha-D-glucose 1-phosphate
17	P26276	alpha-D-glucose 1-phosphate
18	P26276	alpha-D-glucose 1-phosphate
19	P26276	alpha-D-mannose 1-phosphate
20	P26276	alpha-D-mannose 1-phosphate
21	M1T754	more
22	M1T754	alpha-D-glucose 1-phosphate
23	M1T754	alpha-D-glucose 1-phosphate
24	I6Y2G3	alpha-D-glucose 1-phosphate
25	I6Y2G3	alpha-D-glucose 1-phosphate
26	Q980S1	alpha-D-glucose 1-phosphate
27	Q980S1	alpha-D-glucose 1-phosphate
28	Q980S1	D-glucose 6-phosphate
29	A0A0H3NJ17	alpha-D-glucose 1-phosphate
30	A0A0H3NJ17	alpha-D-glucose 1-phosphate
31	P36871	alpha-D-glucose 1-phosphate
32	P36871	alpha-D-glucose 1-phosphate
33	A0A2H5BEG8	alpha-D-glucose 1-phosphate
34	A0A2H5BEG8	alpha-D-glucose 1-phosphate
35	Q8PGN7	alpha-D-glucose 1-phosphate
36	Q8PGN7	alpha-D-glucose 1-phosphate
37	Q4QCF1	alpha-D-glucose 1-phosphate
38	Q4QCF1	alpha-D-glucose 1-phosphate
39	A8N8Z1	alpha-D-glucose 1-phosphate
40	A8N8Z1	alpha-D-glucose 1-phosphate
0	O95394	N-acetyl-alpha-D-glucosamine
1	O95394	N-acetyl-alpha-D-glucosamine 1-phosphate
2	O95394	N-acetyl-alpha-D-glucosamine 1-phosphate
3	Q9P4V2	N-acetyl-alpha-D-glucosamine 1-phosphate
4	Q9P4V2	N-acetyl-alpha-D-glucosamine 1-phosphate
5	Q9P4V2	N-acetyl-alpha-D-glucosamine 1-phosphate
6	Q58I85	D-glucose-1-phosphate
7	Q58I85	N-acetylglucosamine-1-phosphate
8	F4NCC3	N-acetyl-D-glucosamine 6-phosphate
9	F4NCC3	N-acetyl-alpha-D-glucosamine 1-phosphate
10	F4NCC3	N-acetyl-alpha-D-glucosamine 1-phosphate
11	F4NCC3	more
12	Q9VTZ4	N-acetyl-D-glucosamine 6-phosphate
0	P07738	1,3-Diphosphoglycerate
1	P07738	3-phospho-D-glyceroyl phosphate
0	P71447	beta-D-Glucose 1-phosphate
1	P71447	beta-D-Glucose 1-phosphate
2	I3RFR5	beta-D-Glucose 1-phosphate
3	I3RFR5	beta-D-Glucose 1-phosphate
4	P71447	beta-D-Glucose 1-phosphate
5	P71447	beta-D-Glucose 1-phosphate
0	P0A6K6	alpha-D-ribose 1-phosphate
1	P0A6K6	alpha-D-ribose 1-phosphate
2	Q818Z9	alpha-D-ribose 1-phosphate
3	Q818Z9	alpha-D-ribose 1-phosphate
4	Q818Z9	alpha-D-ribose 1-phosphate
5	Q818Z9	alpha-D-ribose 1-phosphate
6	Q9WY14	alpha-D-ribose 5-phosphate
7	Q9WY14	alpha-D-ribose 1-phosphate
8	Q9WY14	alpha-D-ribose 1-phosphate
9	Q6I7B6	more
10	Q6I7B6	2-deoxy-D-ribose 1-phosphate
11	B3ITC5	alpha-D-ribose 1-phosphate
12	B3ITC5	alpha-D-ribose 1-phosphate
0	O15305	D-Mannose 1-phosphate
1	O15305	D-Mannose 1-phosphate
2	O15305	D-glucose-1-phosphate
3	O15305	D-glucose-1-phosphate
4	O15305	alpha-D-mannose 1-phosphate
5	O15305	alpha-D-mannose 1-phosphate
6	O15305	alpha-D-mannose 1-phosphate
7	O15305	alpha-D-mannose 1-phosphate
8	O15305	alpha-D-glucose 1-phosphate
9	O15305	alpha-D-glucose 1-phosphate
10	O15305	alpha-D-glucose 1-phosphate
11	O15305	alpha-D-glucose 1-phosphate
12	Q92871	D-Mannose 1-phosphate
13	Q92871	D-Mannose 1-phosphate
14	Q92871	more
15	Q92871	alpha-D-mannose 1-phosphate
16	Q92871	alpha-D-mannose 1-phosphate
17	Q92871	alpha-D-mannose 1-phosphate
18	Q92871	alpha-D-mannose 1-phosphate
19	Q92871	D-glucose 1-phosphate
20	Q92871	alpha-D-glucose 1-phosphate
21	Q92871	alpha-D-glucose 1-phosphate
22	O80840	D-Mannose 1-phosphate
23	O80840	D-Mannose 1-phosphate
24	O80840	D-glucose 1-phosphate
25	O80840	D-mannose 6-phosphate
26	O80840	D-mannose 6-phosphate
27	Q9KZL6	alpha-D-mannose 1-phosphate
28	Q9KZL6	alpha-D-mannose 1-phosphate
29	B6Z254	alpha-D-mannose 1-phosphate
30	B6Z254	alpha-D-mannose 1-phosphate
31	C8CK06	alpha-D-mannose 1-phosphate
32	C8CK06	alpha-D-mannose 1-phosphate
33	C8CK09	alpha-D-mannose 1-phosphate
34	C8CK09	alpha-D-mannose 1-phosphate
35	C8CK15	alpha-D-mannose 1-phosphate
36	C8CK15	alpha-D-mannose 1-phosphate
37	C8CK13	alpha-D-mannose 1-phosphate
38	C8CK13	alpha-D-mannose 1-phosphate
39	C8CK11	alpha-D-mannose 1-phosphate
40	C8CK11	alpha-D-mannose 1-phosphate
41	C8CK10	alpha-D-mannose 1-phosphate
42	C8CK10	alpha-D-mannose 1-phosphate
43	C8CK16	alpha-D-mannose 1-phosphate
44	C8CK16	alpha-D-mannose 1-phosphate
45	C8CK12	alpha-D-mannose 1-phosphate
46	C8CK12	alpha-D-mannose 1-phosphate
47	P26276	alpha-D-mannose 1-phosphate
48	P26276	alpha-D-mannose 1-phosphate
49	P26276	alpha-D-mannose 1-phosphate
50	P26276	alpha-D-mannose 1-phosphate
51	P26276	alpha-D-glucose 1-phosphate
52	P26276	alpha-D-glucose 1-phosphate
53	P26276	alpha-D-glucose 1-phosphate
54	P26276	alpha-D-glucose 1-phosphate
55	C0JP35	alpha-D-mannose 1-phosphate
56	C0JP35	alpha-D-mannose 1-phosphate
57	M1T754	more
58	M1T754	alpha-D-mannose 1-phosphate
59	M1T754	alpha-D-mannose 1-phosphate
60	F4NCC2	more
61	F4NCC2	alpha-D-mannose 1-phosphate
62	F4NCC2	alpha-D-mannose 1-phosphate
63	Q980S1	alpha-D-mannose 1-phosphate
64	Q980S1	alpha-D-mannose 1-phosphate
65	Q980S1	D-mannose 6-phosphate
66	Q980S1	D-mannose 6-phosphate
67	A0A0U1WZ18	alpha-D-mannose 1-phosphate
68	A0A0U1WZ18	alpha-D-mannose 1-phosphate
69	A0A0U1WZ18	alpha-D-glucose 1-phosphate
70	A0A0U1WZ18	alpha-D-glucose 1-phosphate
0	Q8T8D9	phosphoenolpyruvate
1	Q8T8D9	phosphoenolpyruvate
2	P56839	phosphoenolpyruvate
3	P56839	phosphoenolpyruvate
4	P56839	3-phosphonopyruvate
0	Q6GZ04	L-phenylalanine
1	Q6GZ04	L-phenylalanine
2	Q6GZ04	3'-methyl-alpha-phenylalanine
3	Q6GZ04	4'-methyl-alpha-phenylalanine
4	Q6GZ04	styryl-alpha-alanine
5	Q6GZ04	more
6	Q68G84	L-phenylalanine
7	Q68G84	L-phenylalanine
8	Q68G84	more
9	Q68G84	L-beta-phenylalanine
10	Q68G84	D-alpha-phenylalanine
11	Q68G83	more
12	Q68G83	D-alpha-phenylalanine
13	A0A0U1LSP0	L-phenylalanine
14	A0A0U1LSP0	L-phenylalanine
0	Q84FL5	more
1	Q84FL5	2'-methyl-(2S)-alpha-phenylalanine
2	Q84FL5	2-fluoro-L-phenylalanine
3	Q84FL5	2-methoxy-L-phenylalanine
4	Q84FL5	2-methyl-L-phenylalanine
5	Q84FL5	3-bromo-L-phenylalanine
6	Q84FL5	3-chloro-L-phenylalanine
7	Q84FL5	3-fluoro-L-phenylalanine
8	Q84FL5	3-furan-2-yl-L-phenylalanine
9	Q84FL5	3-methoxy-L-phenylalanine
10	Q84FL5	3-methyl-L-phenylalanine
11	Q84FL5	3-nitro-L-phenylalanine
12	Q84FL5	3-thiophen-2-yl-L-phenylalanine
13	Q84FL5	3-thiophen-3-yl-L-phenylalanine
14	Q84FL5	4-bromo-L-phenylalanine
15	Q84FL5	4-chloro-L-phenylalanine
16	Q84FL5	4-fluoro-L-phenylalanine
17	Q84FL5	4-methoxy-L-phenylalanine
18	Q84FL5	4-methyl-L-phenylalanine
19	Q84FL5	4-nitro-L-phenylalanine
20	Q84FL5	D-alpha-phenylalanine
21	Q84FL5	D-phenylalanine
22	Q84FL5	L-phenylalanine
23	Q84FL5	rac-2-chloro-phenylalanine
24	Q84FL5	rac-2-fluoro-phenylalanine
25	Q84FL5	rac-2-nitro-phenylalanine
26	Q84FL5	rac-3-chloro-phenylalanine
27	Q84FL5	rac-3-fluoro-phenylalanine
28	Q84FL5	rac-3-nitro-phenylalanine
29	Q84FL5	rac-4-bromo-phenylalanine
30	Q84FL5	rac-4-chloro-phenylalanine
31	Q84FL5	rac-4-fluoro-phenylalanine
32	Q84FL5	rac-4-nitro-phenylalanine
33	Q84FL5	rac-alpha-phenylalanine
34	Q84FL5	rac-thiophen-2-ylalanine
35	Q84FL5	D-beta-phenylalanine
36	Q84FL5	L-phenylalanine
37	Q84FL5	L-phenylalanine
38	Q9KHJ9	more
39	Q9KHJ9	D-beta-phenylalanine
40	Q9KHJ9	L-phenylalanine
41	Q9KHJ9	L-phenylalanine
42	Q68G84	more
43	Q68G84	L-phenylalanine
44	A0A0F7R1D9	L-phenylalanine
45	A0A0F7R1D9	L-phenylalanine
0	Q8PYC9	L-lysine
1	Q8PYC9	L-lysine
2	Q8PYC9	more
3	G3F9W8	L-lysine
4	G3F9W8	L-lysine
5	G3F9X2	L-lysine
6	G3F9X2	L-lysine
7	A0A0K0QCW0	L-lysine
8	Q9XBQ8	L-lysine
9	Q9XBQ8	L-lysine
10	Q9XBQ8	more
11	Q9XBQ8	L-lysine
12	Q9XBQ8	L-lysine
13	Q9XBQ8	S-adenosylmethionine
14	Q9XBQ8	L-lysine
0	E3PRJ5	(3S)-3,6-diaminohexanoate
1	E3PRJ5	(3S)-3,6-diaminohexanoate
2	E3PRJ5	D-lysine
3	E3PRJ5	D-lysine
4	E3PRJ5	more
5	Q8RHX7	(3S)-3,6-diaminohexanoate
6	Q8RHX7	(3S)-3,6-diaminohexanoate
7	Q8RHX7	D-lysine
8	Q8RHX7	D-lysine
9	Q8RHX7	more
0	E3PY95	more
1	E3PY95	D-ornithine
2	E3PY95	D-ornithine
3	E3PY95	DL-ornithine
4	E3PY95	D-ornithine
5	E3PY95	D-ornithine
6	E3PY96	D-ornithine
7	E3PY96	D-ornithine
0	Q0VZ68	L-tyrosine
1	Q0VZ68	L-tyrosine
2	Q0VZ68	L-tyrosine
3	B8ZV93	L-tyrosine
4	B8ZV93	L-tyrosine
5	B8ZV94	L-tyrosine
6	B8ZV94	L-tyrosine
0	P24630	(S)-4-amino-5-oxopentanoate
