	uniprot_ids	substrates
36	P03958	adenosine
37	P03958	H2O
38	P03958	2'-deoxyadenosine
39	P03958	H2O
40	P03958	2'-deoxyadenosine
41	P03958	H2O
42	A5KE01	adenosine
43	A5KE01	H2O
44	A5KE01	adenosine
45	A5KE01	H2O
46	A5KE01	5'-methylthioadenosine
47	A5KE01	H2O
48	A5KE01	5'-methylthioadenosine
49	A5KE01	H2O
50	Q5ZKP6	adenosine
51	Q5ZKP6	H2O
52	Q5ZKP6	adenosine
53	Q5ZKP6	H2O
54	Q5ZKP6	2'-deoxyadenosine
55	Q5ZKP6	H2O
56	Q5ZKP6	2'-deoxyadenosine
57	Q5ZKP6	H2O
58	P00813	adenosine
59	P00813	H2O
60	P00813	adenosine
61	P00813	H2O
62	Q8LPL7	more
63	Q8LPL7	adenosine
64	Q8LPL7	H2O
65	Q8LPL7	adenosine
66	Q8LPL7	H2O
67	Q8LPL7	ATP
68	Q8LPL7	H2O
69	Q8LPL7	ATP
70	Q8LPL7	H2O
71	Q8LPL7	adenine
72	Q8LPL7	H2O
73	Q8LPL7	adenosine 3'-monophosphate
74	Q8LPL7	H2O
75	Q9NZK5	adenosine
76	Q9NZK5	H2O
77	Q9NZK5	adenosine
78	Q9NZK5	H2O
79	Q58936	adenosine
80	Q58936	H2O
81	Q58936	adenosine
82	Q58936	H2O
83	P58780	adenosine
84	P58780	H2O
85	P58780	adenosine
86	P58780	H2O
87	Q8IJA9	adenosine
88	Q8IJA9	H2O
89	Q8IJA9	adenosine
90	Q8IJA9	H2O
91	Q8IJA9	5'-methylthioadenosine
92	Q8IJA9	H2O
93	Q8IJA9	5'-methylthioadenosine
94	Q8IJA9	H2O
0	A0LRH8	1-(6-amino-9H-purin-9-yl)-1-deoxy-N-ethyl-beta-D-ribofuranuronamide
1	A0LRH8	H2O
2	A0LRH8	2'-deoxyadenosine
3	A0LRH8	H2O
4	A0LRH8	3'-deoxyadenosine
5	A0LRH8	H2O
6	A0LRH8	5'-deoxyadenosine
7	A0LRH8	H2O
8	A0LRH8	5'-methylthioadenosine
9	A0LRH8	H2O
10	A0LRH8	AMP
11	A0LRH8	H2O
12	A0LRH8	S-adenosyl-L-homocysteine
13	A0LRH8	H2O
14	A0LRH8	adenosine
15	A0LRH8	H2O
16	A0LRH8	6-amino-6-deoxyfutalosine
17	A0LRH8	H2O
18	Q9RW45	1-(6-amino-9H-purin-9-yl)-1-deoxy-N-ethyl-beta-D-ribofuranuronamide
19	Q9RW45	H2O
20	Q9RW45	2'-deoxyadenosine
21	Q9RW45	H2O
22	Q9RW45	3'-deoxyadenosine
23	Q9RW45	H2O
24	Q9RW45	5'-deoxyadenosine
25	Q9RW45	H2O
26	Q9RW45	5'-methylthioadenosine
27	Q9RW45	H2O
28	Q9RW45	AMP
29	Q9RW45	H2O
30	Q9RW45	S-adenosyl-L-homocysteine
31	Q9RW45	H2O
32	Q9RW45	adenosine
33	Q9RW45	H2O
34	Q9RW45	6-amino-6-deoxyfutalosine
35	Q9RW45	H2O
36	Q82K09	1-(6-amino-9H-purin-9-yl)-1-deoxy-N-ethyl-beta-D-ribofuranuronamide
37	Q82K09	H2O
38	Q82K09	2'-deoxyadenosine
39	Q82K09	H2O
40	Q82K09	3'-deoxyadenosine
41	Q82K09	H2O
42	Q82K09	5'-deoxyadenosine
43	Q82K09	H2O
44	Q82K09	5'-methylthioadenosine
45	Q82K09	H2O
46	Q82K09	AMP
47	Q82K09	H2O
48	Q82K09	S-adenosyl-L-homocysteine
49	Q82K09	H2O
50	Q82K09	adenosine
51	Q82K09	H2O
52	Q82K09	6-amino-6-deoxyfutalosine
53	Q82K09	H2O
54	A6Q234	1-(6-amino-9H-purin-9-yl)-1-deoxy-N-ethyl-beta-D-ribofuranuronamide
55	A6Q234	H2O
56	A6Q234	2'-deoxyadenosine
57	A6Q234	H2O
58	A6Q234	3'-deoxyadenosine
59	A6Q234	H2O
60	A6Q234	5'-deoxyadenosine
61	A6Q234	H2O
62	A6Q234	5'-methylthioadenosine
63	A6Q234	H2O
64	A6Q234	AMP
65	A6Q234	H2O
66	A6Q234	S-adenosyl-L-homocysteine
67	A6Q234	H2O
68	A6Q234	adenosine
69	A6Q234	H2O
70	A6Q234	6-amino-6-deoxyfutalosine
71	A6Q234	H2O
72	O86737	6-amino-6-deoxyfutalosine
73	O86737	H2O
0	Q58936	5'-deoxyadenosine
1	Q58936	H2O
0	O52063	N-isopropylammelide
1	O52063	H2O
2	O52063	ammelide
3	O52063	H2O
0	Q0RQP4	hydroxyatrazine
1	Q0RQP4	H2O
2	E3IYB4	hydroxyatrazine
3	E3IYB4	H2O
0	E1V7W1	ectoine
1	E1V7W1	H2O
0	Q9EYU0	2-chloro-4,6-diamino-s-triazine
1	Q9EYU0	H2O
2	Q9EYU0	aminoatrazine
3	Q9EYU0	H2O
4	Q9EYU0	ammeline
5	Q9EYU0	H2O
6	Q9EYU0	melamine
7	Q9EYU0	H2O
8	Q9EYU0	more
0	Q72V44	3',5'-cyclic AMP
1	Q72V44	H2O
2	Q72V44	more
0	Q9R2S1	deoxycytidine
1	Q9R2S1	H2O
2	Q9S3M0	deoxycytidine
3	Q9S3M0	H2O
4	C0IL37	cytidine
5	C0IL37	H2O
6	P56389	cytidine
7	P56389	H2O
8	P56389	more
9	P56389	2'-deoxycytidine
10	P56389	H2O
11	P9WPH3	cytidine
12	P9WPH3	H2O
13	P9WPH3	2'-deoxycytidine
14	P9WPH3	H2O
15	P9WPH3	2'-deoxycytidine
16	P9WPH3	H2O
17	P19079	cytidine
18	P19079	H2O
19	P19079	deoxycytidine
20	P19079	H2O
21	A6TBN1	cytidine
22	A6TBN1	H2O
23	A6TBN1	cytarabine
24	A6TBN1	H2O
0	O80452	AMP
1	O80452	H2O
2	O80452	AMP
3	O80452	H2O
4	O80452	AMP
5	O80452	H2O
6	P81072	AMP
7	P81072	H2O
8	P81072	AMP
9	P81072	H2O
10	P81072	AMP
11	P81072	H2O
12	A0A287DGA3	AMP
13	A0A287DGA3	H2O
14	A0A287DGA3	AMP
15	A0A287DGA3	H2O
16	A0A287DGA3	AMP
17	A0A287DGA3	H2O
18	P10759	AMP
19	P10759	H2O
20	P10759	AMP
21	P10759	H2O
22	P10759	AMP
23	P10759	H2O
24	P81073	AMP
25	P81073	H2O
26	P81073	AMP
27	P81073	H2O
28	P81073	AMP
29	P81073	H2O
0	P11586	5,10-methenyltetrahydrofolate
1	P11586	H2O
2	P11586	5,10-methenyltetrahydrofolate
3	P11586	H2O
4	P11586	5,10-methenyltetrahydrofolate
5	P11586	H2O
6	P11586	5,10-methenyltetrahydrofolate
7	P11586	H2O
8	P11586	5,10-methenyltetrahydrofolate
9	P11586	H2O
10	P11586	5,10-methenyltetrahydrofolate
11	P11586	H2O
12	P11586	5,10-methenyltetrahydrofolate
13	P11586	H2O
14	P11586	more
15	P11586	5,10-methylenetetrahydrofolate
16	P11586	NADP+
17	P09440	5,10-methenyl-tetrahydrofolate
18	P09440	H2O
19	P09440	more
20	P07245	5,10-methenyl-tetrahydrofolate
21	P07245	H2O
22	P07245	more
23	B8Y659	5,10-methenyltetrahydrofolate
24	B8Y659	H2O
25	B8Y659	5,10-methenyltetrahydrofolate
26	B8Y659	H2O
27	B8Y658	5,10-methenyltetrahydrofolate
28	B8Y658	H2O
29	B8Y658	5,10-methenyltetrahydrofolate
30	B8Y658	H2O
31	Q05213	more
32	Q4Q9F9	N5,N10-methenyltetrahydrofolate
33	Q4Q9F9	H2O
34	Q4Q9F9	more
35	Q46A53	5,10-methenyltetrahydrofolate
36	Q46A53	H2O
37	Q46A53	5,10-methenyltetrahydrofolate
38	Q46A53	H2O
39	Q9I2U6	5,10-methenyltetrahydrofolate
40	Q9I2U6	H2O
41	Q9I2U6	5,10-methenyltetrahydrofolate
42	Q9I2U6	H2O
43	P24186	5,10-methenyltetrahydrofolate
44	P24186	H2O
45	P24186	5,10-methenyltetrahydrofolate
46	P24186	H2O
47	A0A2X2Y2S3	(6R,S)-5,10-methenyltetrahydrofolate
48	A0A2X2Y2S3	H2O
0	Q6RWE0	2-chloromandelonitrile
1	Q6RWE0	H2O
2	Q6RWE0	3-chloromandelonitrile
3	Q6RWE0	H2O
4	Q6RWE0	4-chloromandelonitrile
5	Q6RWE0	H2O
6	Q6RWE0	mandelonitrile
7	Q6RWE0	H2O
8	P32961	more
9	P32961	benzonitrile
10	P32961	H2O
11	P32961	phenylpropionitrile
12	P32961	H2O
13	P32961	3-phenylpropionitrile
14	P32961	H2O
15	P32961	propionitrile
16	P32961	H2O
17	P32961	(methylthio)acetonitrile
18	P32961	H2O
19	P32961	(phenylthio)acetonitrile
20	P32961	H2O
21	P32961	1-(cyanoacetyl)pyrrolidine
22	P32961	H2O
23	P32961	3-cyanopyridine
24	P32961	H2O
25	P32961	3-hydroxypropionitrile
26	P32961	H2O
27	P32961	4-hydroxybenzylcyanide
28	P32961	H2O
29	P32961	chloroacetonitrile
30	P32961	H2O
31	P32961	cyclopropanecarbonitrile
32	P32961	H2O
33	P32961	phenylbutyronitrile
34	P32961	H2O
35	P32961	phenylpropionitrile
36	P32961	H2O
37	P32961	phenylacetonitrile
38	P32961	H2O
39	P32961	allyl cyanide
40	P32961	H2O
41	P32961	2-cyanopyridine
42	P32961	H2O
43	P32961	indole-3-acetonitrile
44	P32961	H2O
45	P32962	phenylacetonitrile
46	P32962	H2O
47	A3QYW3	more
48	A3QYW3	3-phenylpropionitrile
49	A3QYW3	H2O
50	A3QYW3	allyl cyanide
51	A3QYW3	H2O
52	A3QYW3	heptanenitrile
53	A3QYW3	H2O
54	A3QYW3	indole-3-acetonitrile
55	A3QYW3	H2O
56	A3QYW3	4-phenylbutyronitrile
57	A3QYW3	H2O
58	A9QXE0	more
59	A9QXE0	benzonitrile
60	A9QXE0	H2O
61	A9QXE0	4-chlorobenzonitrile
62	A9QXE0	2 H2O
63	A9QXE0	3-cyanopyridine
64	A9QXE0	2 H2O
65	A9QXE0	2-cyanopyridine
66	A9QXE0	2 H2O
67	A9QXE0	3-chlorobenzonitrile
68	A9QXE0	2 H2O
69	A9QXE0	4-cyanopyridine
70	A9QXE0	2 H2O
71	A9QXE0	4-cyanopyridine
72	A9QXE0	H2O
73	A9QXE0	phenylacetonitrile
74	A9QXE0	2 H2O
75	Q0PIV8	more
76	Q0PIV8	benzonitrile
77	Q0PIV8	H2O
78	Q0PIV8	4-cyanopyridine
79	Q0PIV8	H2O
80	Q0PIV8	3-phenylproprionitrile
81	Q0PIV8	H2O
82	Q0PIV8	4-chlorobenzonitrile
83	Q0PIV8	H2O
84	Q0PIV8	R(+)-mandelonitrile
85	Q0PIV8	H2O
86	Q0PIV8	crotonitrile
87	Q0PIV8	H2O
88	C5IIS9	mandelonitrile
89	C5IIS9	2 H2O
90	C5IIS9	more
91	C5IIS9	acetonitrile
92	C5IIS9	2 H2O
93	C5IIS9	iminodiacetonitrile
94	C5IIS9	2 H2O
95	C5IIS9	(R,S)-2-hydroxy-2-phenylacetonitrile
96	C5IIS9	2 H2O
97	C5IIS9	2-chloromandelonitrile
98	C5IIS9	2 H2O
99	C5IIS9	2-phenylglycinonitrile
100	C5IIS9	2 H2O
101	C5IIS9	benzyl cyanide
102	C5IIS9	2 H2O
103	C5IIS9	glycolonitrile
104	C5IIS9	2 H2O
105	A4LA85	acrylonitrile
106	A4LA85	2 H2O
107	A4LA85	acrylonitrile
108	A4LA85	H2O
109	A4LA85	3-cyanopyridine
110	A4LA85	H2O
111	A4LA85	iminodiacetonitrile
112	A4LA85	2 H2O
113	A4LA85	glycolonitrile
114	A4LA85	2 H2O
115	A4LA85	3-cyanopyridine
116	A4LA85	2 H2O
117	A4LA85	aminoacetonitrile
118	A4LA85	2 H2O
119	A4LA85	aminoacetonitrile
120	A4LA85	H2O
121	A4LA85	glycolonitrile
122	A4LA85	H2O
123	P20960	2-phenylpropionitrile
124	P20960	H2O
125	P20960	(R)-2-chloromandelonitrile
126	P20960	H2O
127	Q5EG61	2-hydroxy-2-phenylpropionitrile
128	Q5EG61	2 H2O
129	Q5EG61	2-methyl-2-phenylpropionitrile
130	Q5EG61	2 H2O
131	Q5EG61	more
132	E1A0Z9	more
133	E1A0Z9	2-methylglutaronitrile
134	E1A0Z9	H2O
135	E1A0Z9	3-cyanopyridine
136	E1A0Z9	H2O
137	E1A0Z9	3-phenylpropionitrile
138	E1A0Z9	H2O
139	E1A0Z9	glutaronitrile
140	E1A0Z9	H2O
141	E1A0Z9	cinnamonitrile
142	E1A0Z9	H2O
143	Q59329	benzonitrile
144	Q59329	H2O
145	Q59329	acrylonitrile
146	Q59329	H2O
147	Q59329	adiponitrile
148	Q59329	H2O
149	Q59329	propionitrile
150	Q59329	H2O
151	Q59329	cyano-5-valeramide
152	Q59329	H2O
153	Q59329	cyano-5-valeric acid
154	Q59329	H2O
155	P95896	benzonitrile
156	P95896	2 H2O
157	P95896	3-anilinoproprionitrile
158	P95896	2 H2O
159	P95896	cinnamonitrile
160	P95896	2 H2O
161	P95896	malononitrile
162	P95896	2 H2O
163	P95896	phenylglycinenitrile
164	P95896	2 H2O
165	P95896	trichloroacetonitrile
166	P95896	2 H2O
167	Q19A54	benzonitrile
168	Q19A54	2 H2O
169	Q19A54	more
170	Q19A54	3-cyanopyridine
171	Q19A54	2 H2O
172	Q19A54	4-cyanopyridine
173	Q19A54	2 H2O
174	Q19A54	3-chlorobenzonitrile
175	Q19A54	2 H2O
176	Q19A54	4-chlorobenzonitrile
177	Q19A54	2 H2O
178	Q19A54	phenylacetonitrile
179	Q19A54	2 H2O
180	B6Q5I3	benzonitrile
181	B6Q5I3	2 H2O
182	B6Q5I3	3-cyanopyridine
183	B6Q5I3	2 H2O
184	B6Q5I3	4-cyanopyridine
185	B6Q5I3	2 H2O
186	B6Q5I3	2-cyanopyridine
187	B6Q5I3	2 H2O
188	B6Q5I3	3-chlorobenzonitrile
189	B6Q5I3	2 H2O
190	B6Q5I3	4-chlorobenzonitrile
191	B6Q5I3	2 H2O
192	B6Q5I3	phenylacetonitrile
193	B6Q5I3	2 H2O
194	Q1W2L4	more
195	Q1W2L4	acrylonitrile
196	Q1W2L4	2 H2O
197	Q1W2L4	benzonitrile
198	Q1W2L4	2 H2O
199	Q1W2L4	acetonitrile
200	Q1W2L4	2 H2O
201	Q1W2L4	adiponitrile
202	Q1W2L4	2 H2O
203	Q1W2L4	iminodiacetonitrile
204	Q1W2L4	2 H2O
205	Q1W2L4	glycolonitrile
206	Q1W2L4	2 H2O
207	Q1W2L4	1-cyanocyclohexaneacetonitrile
208	Q1W2L4	H2O
209	Q1W2L4	2,2-dimethylcyclopropyl cyanide
210	Q1W2L4	2 H2O
211	Q1W2L4	2-amino-2,3-dimethylbutanenitrile
212	Q1W2L4	2 H2O
213	Q1W2L4	2-aminobutyronitrile
214	Q1W2L4	2 H2O
215	Q1W2L4	3-hydroxy-glutaronitrile
216	Q1W2L4	2 H2O
217	Q1W2L4	4-aminobenzonitrile
218	Q1W2L4	2 H2O
219	Q1W2L4	4-methoxybenzyl cyanide
220	Q1W2L4	2 H2O
221	Q1W2L4	adiponitrile
222	Q1W2L4	2 H2O
223	B1GY01	(2-chlorophenyl)(hydroxy)acetonitrile
224	B1GY01	H2O
225	B1GY01	(2-ethylphenyl)(hydroxy)acetonitrile
226	B1GY01	H2O
227	B1GY01	(3E)-2-hydroxypent-3-enenitrile
228	B1GY01	H2O
229	B1GY01	benzamide
230	B1GY01	H2O
231	B1GY01	hydroxy(3-phenoxyphenyl)acetonitrile
232	B1GY01	H2O
233	B1GY01	hydroxy(4-methylphenyl)acetonitrile
234	B1GY01	H2O
235	S5M6X9	more
236	S5M6X9	mandelonitrile
237	S5M6X9	2 H2O
238	S5M6X9	succinonitrile
239	S5M6X9	H2O
240	S5M6X9	malononitrile
241	S5M6X9	H2O
242	S5M6X9	adiponitrile
243	S5M6X9	H2O
244	S5M6X9	iminodiacetonitrile
245	S5M6X9	2 H2O
246	S5M6X9	3-phenylpropionitrile
247	S5M6X9	H2O
248	S5M6X9	iminodiacetonitrile
249	S5M6X9	H2O
250	S5M6X9	4-chlorobutyronitrile
251	S5M6X9	H2O
252	S5M6X9	valeronitrile
253	S5M6X9	H2O
254	S5M6X9	2-cyanopyridine
255	S5M6X9	H2O
256	S5M6X9	1,2-phenylenediacetonitrile
257	S5M6X9	H2O
258	S5M6X9	1,4-dicyanobutane
259	S5M6X9	H2O
260	S5M6X9	3-hydroxyglutaronitrile
261	S5M6X9	H2O
262	S5M6X9	3-hydroxyglutaronitrile
263	S5M6X9	H2O
264	S5M6X9	3-hydroxypropionitrile
265	S5M6X9	H2O
266	S5M6X9	3-hydroxypropionitrile
267	S5M6X9	H2O
268	S5M6X9	3-phenylpropionitrile
269	S5M6X9	H2O
270	S5M6X9	4-chlorobutyronitrile
271	S5M6X9	H2O
272	S5M6X9	4-cyanopyridine
273	S5M6X9	H2O
274	S5M6X9	butanedinitrile
275	S5M6X9	H2O
276	S5M6X9	cinnamonitrile
277	S5M6X9	H2O
278	S5M6X9	mandelonitrile
279	S5M6X9	H2O
280	S5M6X9	2-cyanopyridine
281	S5M6X9	H2O
282	S5M6X9	4-cyanopyridine
283	S5M6X9	H2O
284	K9NKH3	indole-3-acetonitrile
285	K9NKH3	H2O
286	A0A0E3D8K7	more
287	A0A0E3D8K7	benzonitrile
288	A0A0E3D8K7	H2O
289	A0A0E3D8K7	3-nitrobenzonitrile
290	A0A0E3D8K7	H2O
291	A0A0E3D8K7	4-nitrobenzonitrile
292	A0A0E3D8K7	H2O
293	A0A0E3D8K7	4-cyanopyridine
294	A0A0E3D8K7	H2O
295	A0A0E3D8K7	3-cyanopyridine
296	A0A0E3D8K7	H2O
297	A0A0E3D8K7	acetonitrile
298	A0A0E3D8K7	H2O
299	A0A0E3D8K7	2-cyanopyridine
300	A0A0E3D8K7	H2O
301	A0A0E3D8K7	3-aminobutyronitrile
302	A0A0E3D8K7	H2O
303	A0A0E3D8K7	3-phenylpropionitrile
304	A0A0E3D8K7	H2O
305	A0A0E3D8K7	4-aminobutyronitrile
306	A0A0E3D8K7	H2O
307	A0A0E3D8K7	acrylonitrile
308	A0A0E3D8K7	H2O
309	A0A0E3D8K7	di-phenylacetonitrile
310	A0A0E3D8K7	H2O
311	A0A0E3D8K7	glutaronitrile
312	A0A0E3D8K7	H2O
313	A0A0E3D8K7	mandelonitrile
314	A0A0E3D8K7	H2O
315	A0A0E3D8K7	propionitrile
316	A0A0E3D8K7	H2O
317	A0A0E3D8K7	butyronitrile
318	A0A0E3D8K7	H2O
319	A0A140D8I8	more
320	A0A140D8I8	succinonitrile
321	A0A140D8I8	H2O
322	A0A140D8I8	glutaronitrile
323	A0A140D8I8	H2O
324	R0H4W3	6-heptenenitrile
325	R0H4W3	H2O
326	G7XTA8	more
327	G7XTA8	benzonitrile
328	G7XTA8	H2O
329	G7XTA8	phenylacetonitrile
330	G7XTA8	H2O
331	G7XTA8	fumaronitrile
332	G7XTA8	H2O
333	G7XTA8	2-cyanopyridine
334	G7XTA8	H2O
335	G7XTA8	4-cyanopyridine
336	G7XTA8	H2O
337	G7XTA8	1,2-phenylenediacetonitrile
338	G7XTA8	H2O
339	G7XTA8	1,3-phenylenediacetonitrile
340	G7XTA8	H2O
341	G7XTA8	1,4-phenylenediacetonitrile
342	G7XTA8	H2O
343	G7XTA8	2-cyanophenyl acetonitrile
344	G7XTA8	H2O
345	G7XTA8	4-cyanophenyl acetonitrile
346	G7XTA8	H2O
347	G7XTA8	3-cyanopyridine
348	G7XTA8	H2O
349	A3DHT2	3-cyanopyridine
350	A3DHT2	H2O
351	Q55949	3-(2-chlorophenyl)pentanedinitrile
352	Q55949	H2O
353	Q55949	3-(3-chlorophenyl)pentanedinitrile
354	Q55949	H2O
355	Q55949	3-(4-bromophenyl)pentanedinitrile
356	Q55949	H2O
357	Q55949	3-(4-chlorophenyl)pentanedinitrile
358	Q55949	H2O
359	Q55949	3-(4-fluorophenyl)pentanedinitrile
360	Q55949	H2O
361	Q55949	3-(4-hydroxyphenyl)pentanedinitrile
362	Q55949	H2O
363	Q55949	3-(4-methoxyphenyl)pentanedinitrile
364	Q55949	H2O
365	Q55949	3-(4-methylphenyl)pentanedinitrile
366	Q55949	H2O
367	Q55949	3-(4-tert-butylphenyl)pentanedinitrile
368	Q55949	H2O
369	Q55949	3-[4-(dimethylamino)phenyl]pentanedinitrile
370	Q55949	H2O
371	Q55949	3-[4-(methylsulfanyl)phenyl]pentanedinitrile
372	Q55949	H2O
373	Q55949	3-[4-(propan-2-yl)phenyl]pentanedinitrile
374	Q55949	H2O
375	Q55949	3-[4-(trifluoromethyl)phenyl]pentanedinitrile+ H2O
376	Q55949	3-phenylpentanedinitrile
377	Q55949	H2O
378	R0GJB9	3-butenenitrile
379	R0GJB9	H2O
0	Q5QGZ8	phenyl-3-propionitrile
1	Q5QGZ8	H2O
2	Q5QGZ8	more
3	Q5QGZ8	3-cyano-L-alanine
4	Q5QGZ8	H2O
5	Q5QGZ8	3-cyano-L-alanine
6	Q5QGZ8	H2O
7	Q3LRV4	phenyl-3-propionitrile
8	Q3LRV4	H2O
9	Q3LRV4	more
10	Q3LRV4	3-cyano-L-alanine
11	Q3LRV4	H2O
12	Q3LRV4	3-cyano-L-alanine
13	Q3LRV4	H2O
14	W6R265	3-cyano-L-alanine
15	W6R265	2 H2O
0	A9QXE0	2-hydroxy-2-phenylacetonitrile
1	A9QXE0	2 H2O
2	A9QXE0	phenylacetonitrile
3	A9QXE0	2 H2O
4	A9QXE0	phenylpropionitrile
5	A9QXE0	2 H2O
6	Q5EG61	mandelonitrile
7	Q5EG61	2 H2O
8	Q5EG61	more
9	Q5EG61	(R,S)-phenylglycinonitrile
10	Q5EG61	H2O
11	Q5EG61	(S)-mandelonitrile
12	Q5EG61	H2O
13	Q5EG61	2-chloropropionitrile
14	Q5EG61	H2O
15	Q5EG61	2-hydroxy-3-butenenitrile
16	Q5EG61	H2O
17	Q5EG61	2-hydroxybutyronitrile
18	Q5EG61	H2O
